#key	synopsis
twinspri	Competitive shooter with flavors of Galaga, Fighting Games, and Sailor Moon.
tws96	Tecmo World Soccer '96 is a 2D soccer game. The game has a total of 32 playable teams, each with its own starting formation as well as ratings in three attributes: speed, power, and press. The teams are divided by groups of four into eight world regions: Europe I-IV, North America, South America, Africa, and Asia and Oceania. On offense you can perform short or long passes with the A and C buttons, respectively, while the B button performs a scoring kick. While on defense you can manually switch player control with the B button or slide tackle the opposing ball carrier with the A button. Most of the time the game plays like a traditional 2D soccer title, but when the ball carrier and a defending player face off against each other, the game changes into a feinting interface.
viewpoin	Viewpoint is a top-down orthographic perspective game in the tradition of Zaxxon. The PlayStation and Saturn versions feature 3D rendered graphics with texture maps, unlike the other versions which primarily feature shaded polygons. One or two players (in hot-seat or cooperative mode) control a spaceship equipped with a laser cannon which can be charged (by holding the shooting button down) for a stronger blast. Besides the main weapon, three special weapons are available: a wall of fire which wipes the screen up in a wave, a nova-like blast and a circle of spherical-green homing missiles.
vliner	V-Liner is simply a money game (virtual) as a slot machine like a real Casino!
wakuwak7	The seven magical Waku Waku balls have surfaced once again and the few that know of their existence decide to battle against each other in order to collect them all. If they are able to defeat the powerful monster enslaved in them, the Waku Waku balls will grant the lucky victor whatever wish they desire. The game was created as a parody of animé series in general, WW7 pools together all the mainstays of the genre and has them fight against each other. From furry catgirls and effeminate, super-cool elfs to cute pokémon-like creatures and dumb and loud heroes.
wh1	An alien entity known as Geegus threatens the Earth in the year 3091. As all of Earth's forces have been defeated, a scientist uses his recently-built time machine to find the greatest fighters of different eras to compete against Geegus. Featuring a cast of characters ranging from ninjas to a cybernetic supersoldier, you'll fight your way through standard-fare one-on-one matches or take on an opponent in a Deathmatch, where spiked walls and landmines add to the danger.
wh2	The time traveling tournament fighters are back! The original eight characters from the popular arcade hit return, along with six new characters hand-picked from several different eras and locations all through time. But a new boss awaits the victor... who or what is behind this new tournament? You'll have to get to him to find out! This sequel features all-new stages and music, and improved animation and graphics. You can now reflect projectile moves at your opponent, and reverse normal throws if your timing is right! The original game's Death Match mode is also back, but with a new feature - the life bar will increase or decrease as you inflict or receive damage. Get your side's life bar to 100% and your enemy will lose.
wh2j	World Heroes 2 JET is the third game in the World Heroes series. A third tournament featuring warriors from all over the world (and different periods in time) has begun, and it's up to you to fight to the finish to find out who is organizing it. The game is an upgrade / fine-tuning of World Heroes 2.
whp	In the final entry in the World Heroes saga, all sixteen fighters from previous games return for another tournament. New features include: 1. An all-new attack mode where you use all four buttons to attack an enemy. 2. A power bar which grants you special abilities depending on the character. 3. All-new stages and music set across different locations in Earth's past and future. 4. Three secret characters to choose from, including a character new to the series
wjammers	Windjammers is based on a real-life sport known as Saucer Tennis or Frisbee Tennis. You and an opponent face off in an arena with a low net in the middle. Points are scored by throwing a disc into the goals behind a player or whenever your opponent is not able to catch the disc in time. There are two moves: a regular throw and a lob. By using quarter-circle movement, you can also add effect to the throw. To catch difficult discs, you can slide to move more quickly. There are six characters to choose from, with specific abilities and their own court fit for their skills. A single game consists of short sets of thirty seconds. The game is won after two winning sets or sudden death after two draws.
xenocrisis	The game begins with Commander Darius receiving a distress signal from Outpost 88, a scientific research facility. The two controllable space marines are sent on a drop ship to the facility, where they begin to work their way through each level of the facility, where they face off against aliens, robot defenses, and even Cthulhu, on their way to figure out what is going on. Along the way the two space marines find survivors of the facility that they are able to rescue and release to safety. When the space marines reach the final stage, they are confronted by Dr. Herzog, where he reveals that he was behind the various horrors the space marines battled up to this point. If either space marines drank any &quot;elixers&quot; (the continue feature in the game), or if the player used any cheat codes, Dr. Herzog reveals to them that these elixers were designed by himself and they contained nanomachines that will kill the player characters and the game will end with the &quot;bad&quot; ending. If the player did not use any elixers before confronting Dr. Herzog, he will attack the player as the game's final boss where he reveals himself to be a creature like the creatures battled up to this point. When they players defeat Dr. Herzog, the &quot;good&quot; ending will be revealed with the two space marines evacuating the facility.
zedblade	You and/or a friend must choose one of three characters to play as, each with different speeds at which they control their ships. Then select three weapons to use for the front and back of your ship. During play, you must travel to every planet in the solar system, and defeat the various enemy ships and the boss near the end of the planet. Your weapons can be upgraded during the battle, and you can also collect HyperBombs if you want to do maximum damage. Contains a nice soundtrack reminiscent of early 1990s &quot;rave&quot; music.
zintrckb	Yet another puzzle game on Neo-Geo! Every four years to Asgard, the &quot;Tournament Zintrick&quot; occurs. During the competition, participants from around the world come to compete for the honor, glory and wealth.
zupapa	Is a 2001 release of SNK for MVS. It's pretty much a puzzler / screen-cleaning game with bright and colourful optics and simple gameplay.
